120_90_accumulated_energy,355_90_accumulated_energy,590_90_accumulated_energy,0_295_accumulated_energy,240_295_accumulated_energy,470_295_accumulated_energy,700_295_accumulated_energy,120_500_accumulated_energy,355_500_accumulated_energy,590_500_accumulated_energy
28000.0,28000.0,19600.0,28000.0,28000.0,28000.0,28000.0,19600.0,28000.0,28000.0
28100.0,28100.0,19670.0,28100.0,28100.0,28100.0,28100.0,19670.0,28100.0,28100.0
28200.0,28200.0,19740.0,28200.0,28200.0,28200.0,28200.0,19740.0,28200.0,28200.0
28300.0,28300.0,19810.0,28300.0,28300.0,28300.0,28300.0,19810.0,28300.0,28300.0
28400.0,28400.0,19880.0,28400.0,28400.0,28400.0,28400.0,19880.0,28400.0,28400.0
28500.0,28500.0,19950.0,28500.0,28500.0,28500.0,28500.0,19950.0,28500.0,28500.0
28600.0,28600.0,20020.0,28600.0,28600.0,28600.0,28600.0,20020.0,28600.0,28600.0
28700.0,28700.0,20090.0,28700.0,28700.0,28700.0,28700.0,20090.0,28700.0,28700.0
28800.0,28800.0,20160.0,28800.0,28800.0,28800.0,28800.0,20160.0,28800.0,28800.0
28900.0,28900.0,20230.0,28900.0,28900.0,28900.0,28900.0,20230.0,28900.0,28900.0
29000.0,29000.0,20300.0,29000.0,29000.0,29000.0,29000.0,20300.0,29000.0,29000.0
29100.0,29100.0,20370.0,29100.0,29100.0,29100.0,29100.0,20370.0,29100.0,29100.0
29200.0,29200.0,20440.0,29200.0,29200.0,29200.0,29200.0,20440.0,29200.0,29200.0
29300.0,29300.0,20510.0,29300.0,29300.0,29300.0,29300.0,20510.0,29300.0,29300.0
29400.0,29400.0,20580.0,29400.0,29400.0,29400.0,29400.0,20580.0,29400.0,29400.0
29500.0,29500.0,20650.0,29500.0,29500.0,29500.0,29500.0,20650.0,29500.0,29500.0
29600.0,29600.0,20720.0,29600.0,29600.0,29600.0,29600.0,20720.0,29600.0,29600.0
29700.0,29700.0,20790.0,29700.0,29700.0,29700.0,29700.0,20790.0,29700.0,29700.0
29800.0,29800.0,20860.0,29800.0,29800.0,29800.0,29800.0,20860.0,29800.0,29800.0
29900.0,29900.0,20930.0,29900.0,29900.0,29900.0,29900.0,20930.0,29900.0,29900.0
30000.0,30000.0,21000.0,30000.0,30000.0,30000.0,30000.0,21000.0,30000.0,30000.0
30100.0,30100.0,21070.0,30100.0,30100.0,30100.0,30100.0,21070.0,30100.0,30100.0
30200.0,30200.0,21140.0,30200.0,30200.0,30200.0,30200.0,21140.0,30200.0,30200.0
30300.0,30300.0,21210.0,30300.0,30300.0,30300.0,30300.0,21210.0,30300.0,30300.0
30400.0,30400.0,21280.0,30400.0,30400.0,30400.0,30400.0,21280.0,30400.0,30400.0
30500.0,30500.0,21350.0,30500.0,30500.0,30500.0,30500.0,21350.0,30500.0,30500.0
30600.0,30600.0,21420.0,30600.0,30600.0,30600.0,30600.0,21420.0,30600.0,30600.0
30700.0,30700.0,21490.0,30700.0,30700.0,30700.0,30700.0,21490.0,30700.0,30700.0
30800.0,30800.0,21560.0,30800.0,30800.0,30800.0,30800.0,21560.0,30800.0,30800.0
30900.0,30900.0,21630.0,30900.0,30900.0,30900.0,30900.0,21630.0,30900.0,30900.0
31000.0,31000.0,21700.0,31000.0,31000.0,31000.0,31000.0,21700.0,31000.0,31000.0
31100.0,31100.0,21770.0,31100.0,31100.0,31100.0,31100.0,21770.0,31100.0,31100.0
31200.0,31200.0,21840.0,31200.0,31200.0,31200.0,31200.0,21840.0,31200.0,31200.0
31300.0,31300.0,21910.0,31300.0,31300.0,31300.0,31300.0,21910.0,31300.0,31300.0
31400.0,31400.0,21980.0,31400.0,31400.0,31400.0,31400.0,21980.0,31400.0,31400.0
31500.0,31500.0,22050.0,31500.0,31500.0,31500.0,31500.0,22050.0,31500.0,31500.0
31600.0,31600.0,22120.0,31600.0,31600.0,31600.0,31600.0,22120.0,31600.0,31600.0
31700.0,31700.0,22190.0,31700.0,31700.0,31700.0,31700.0,22190.0,31700.0,31700.0
31800.0,31800.0,22260.0,31800.0,31800.0,31800.0,31800.0,22260.0,31800.0,31800.0
31900.0,31900.0,22330.0,31900.0,31900.0,31900.0,31900.0,22330.0,31900.0,31900.0
32000.0,32000.0,22400.0,32000.0,32000.0,32000.0,32000.0,22400.0,32000.0,32000.0
32100.0,32100.0,22470.0,32100.0,32100.0,32100.0,32100.0,22470.0,32100.0,32100.0
32200.0,32200.0,22540.0,32200.0,32200.0,32200.0,32200.0,22540.0,32200.0,32200.0
32300.0,32300.0,22610.0,32300.0,32300.0,32300.0,32300.0,22610.0,32300.0,32300.0
32400.0,32400.0,22680.0,32400.0,32400.0,32400.0,32400.0,22680.0,32400.0,32400.0
32500.0,32500.0,22750.0,32500.0,32500.0,32500.0,32500.0,22750.0,32500.0,32500.0
32600.0,32600.0,22820.0,32600.0,32600.0,32600.0,32600.0,22820.0,32600.0,32600.0
32700.0,32700.0,22890.0,32700.0,32700.0,32700.0,32700.0,22890.0,32700.0,32700.0
32800.0,32800.0,22960.0,32800.0,32800.0,32800.0,32800.0,22960.0,32800.0,32800.0
32900.0,32900.0,23030.0,32900.0,32900.0,32900.0,32900.0,23030.0,32900.0,32900.0
33000.0,33000.0,23100.0,33000.0,33000.0,33000.0,33000.0,23100.0,33000.0,33000.0
33100.0,33100.0,23170.0,33100.0,33100.0,33100.0,33100.0,23170.0,33100.0,33100.0
33200.0,33200.0,23240.0,33200.0,33200.0,33200.0,33200.0,23240.0,33200.0,33200.0
33300.0,33300.0,23310.0,33300.0,33300.0,33300.0,33300.0,23310.0,33300.0,33300.0
33400.0,33400.0,23380.0,33400.0,33400.0,33400.0,33400.0,23380.0,33400.0,33400.0
33500.0,33500.0,23450.0,33500.0,33500.0,33500.0,33500.0,23450.0,33500.0,33500.0
33600.0,33600.0,23520.0,33600.0,33600.0,33600.0,33600.0,23520.0,33600.0,33600.0
33700.0,33700.0,23590.0,33700.0,33700.0,33700.0,33700.0,23590.0,33700.0,33700.0
33800.0,33800.0,23660.0,33800.0,33800.0,33800.0,33800.0,23660.0,33800.0,33800.0
33900.0,33900.0,23730.0,33900.0,33900.0,33900.0,33900.0,23730.0,33900.0,33900.0
34000.0,34000.0,23800.0,34000.0,34000.0,34000.0,34000.0,23800.0,34000.0,34000.0
34100.0,34100.0,23870.0,34100.0,34100.0,34100.0,34100.0,23870.0,34100.0,34100.0
34200.0,34200.0,23940.0,34200.0,34200.0,34200.0,34200.0,23940.0,34200.0,34200.0
34300.0,34300.0,24010.0,34300.0,34300.0,34300.0,34300.0,24010.0,34300.0,34300.0
34400.0,34400.0,24080.0,34400.0,34400.0,34400.0,34400.0,24080.0,34400.0,34400.0
34500.0,34500.0,24150.0,34500.0,34500.0,34500.0,34500.0,24150.0,34500.0,34500.0
34600.0,34600.0,24220.0,34600.0,34600.0,34600.0,34600.0,24220.0,34600.0,34600.0
34700.0,34700.0,24290.0,34700.0,34700.0,34700.0,34700.0,24290.0,34700.0,34700.0
34800.0,34800.0,24360.0,34800.0,34800.0,34800.0,34800.0,24360.0,34800.0,34800.0
34900.0,34900.0,24430.0,34900.0,34900.0,34900.0,34900.0,24430.0,34900.0,34900.0
35000.0,35000.0,24500.0,35000.0,35000.0,35000.0,35000.0,24500.0,35000.0,35000.0
35100.0,35100.0,24570.0,35100.0,35100.0,35100.0,35100.0,24570.0,35100.0,35100.0
35200.0,35200.0,24640.0,35200.0,35200.0,35200.0,35200.0,24640.0,35200.0,35200.0
35300.0,35300.0,24710.0,35300.0,35300.0,35300.0,35300.0,24710.0,35300.0,35300.0
35400.0,35400.0,24780.0,35400.0,35400.0,35400.0,35400.0,24780.0,35400.0,35400.0
35500.0,35500.0,24850.0,35500.0,35500.0,35500.0,35500.0,24850.0,35500.0,35500.0
35600.0,35600.0,24920.0,35600.0,35600.0,35600.0,35600.0,24920.0,35600.0,35600.0
35700.0,35700.0,24990.0,35700.0,35700.0,35700.0,35700.0,24990.0,35700.0,35700.0
35800.0,35800.0,25060.0,35800.0,35800.0,35800.0,35800.0,25060.0,35800.0,35800.0
35900.0,35900.0,25130.0,35900.0,35900.0,35900.0,35900.0,25130.0,35900.0,35900.0
36000.0,36000.0,25200.0,36000.0,36000.0,36000.0,36000.0,25200.0,36000.0,36000.0
36100.0,36100.0,25270.0,36100.0,36100.0,36100.0,36100.0,25270.0,36100.0,36100.0
36200.0,36200.0,25340.0,36200.0,36200.0,36200.0,36200.0,25340.0,36200.0,36200.0
36300.0,36300.0,25410.0,36300.0,36300.0,36300.0,36300.0,25410.0,36300.0,36300.0
36400.0,36400.0,25480.0,36400.0,36400.0,36400.0,36400.0,25480.0,36400.0,36400.0
36500.0,36500.0,25550.0,36500.0,36500.0,36500.0,36500.0,25550.0,36500.0,36500.0
36600.0,36600.0,25620.0,36600.0,36600.0,36600.0,36600.0,25620.0,36600.0,36600.0
36700.0,36700.0,25690.0,36700.0,36700.0,36700.0,36700.0,25690.0,36700.0,36700.0
36800.0,36800.0,25760.0,36800.0,36800.0,36800.0,36800.0,25760.0,36800.0,36800.0
36900.0,36900.0,25830.0,36900.0,36900.0,36900.0,36900.0,25830.0,36900.0,36900.0
37000.0,37000.0,25900.0,37000.0,37000.0,37000.0,37000.0,25900.0,37000.0,37000.0
37100.0,37100.0,25970.0,37100.0,37100.0,37100.0,37100.0,25970.0,37100.0,37100.0
37200.0,37200.0,26040.0,37200.0,37200.0,37200.0,37200.0,26040.0,37200.0,37200.0
37300.0,37300.0,26110.0,37300.0,37300.0,37300.0,37300.0,26110.0,37300.0,37300.0
37400.0,37400.0,26180.0,37400.0,37400.0,37400.0,37400.0,26180.0,37400.0,37400.0
37500.0,37500.0,26250.0,37500.0,37500.0,37500.0,37500.0,26250.0,37500.0,37500.0
37600.0,37600.0,26320.0,37600.0,37600.0,37600.0,37600.0,26320.0,37600.0,37600.0
37700.0,37700.0,26390.0,37700.0,37700.0,37700.0,37700.0,26390.0,37700.0,37700.0
37800.0,37800.0,26460.0,37800.0,37800.0,37800.0,37800.0,26460.0,37800.0,37800.0
37900.0,37900.0,26530.0,37900.0,37900.0,37900.0,37900.0,26530.0,37900.0,37900.0
38000.0,38000.0,26600.0,38000.0,38000.0,38000.0,38000.0,26600.0,38000.0,38000.0
38100.0,38100.0,26670.0,38100.0,38100.0,38100.0,38100.0,26670.0,38100.0,38100.0
38200.0,38200.0,26740.0,38200.0,38200.0,38200.0,38200.0,26740.0,38200.0,38200.0
38300.0,38300.0,26810.0,38300.0,38300.0,38300.0,38300.0,26810.0,38300.0,38300.0
38400.0,38400.0,26880.0,38400.0,38400.0,38400.0,38400.0,26880.0,38400.0,38400.0
38500.0,38500.0,26950.0,38500.0,38500.0,38500.0,38500.0,26950.0,38500.0,38500.0
38600.0,38600.0,27020.0,38600.0,38600.0,38600.0,38600.0,27020.0,38600.0,38600.0
38700.0,38700.0,27090.0,38700.0,38700.0,38700.0,38700.0,27090.0,38700.0,38700.0
38800.0,38800.0,27160.0,38800.0,38800.0,38800.0,38800.0,27160.0,38800.0,38800.0
38900.0,38900.0,27230.0,38900.0,38900.0,38900.0,38900.0,27230.0,38900.0,38900.0
39000.0,39000.0,27300.0,39000.0,39000.0,39000.0,39000.0,27300.0,39000.0,39000.0
39100.0,39100.0,27370.0,39100.0,39100.0,39100.0,39100.0,27370.0,39100.0,39100.0
39200.0,39200.0,27440.0,39200.0,39200.0,39200.0,39200.0,27440.0,39200.0,39200.0
39300.0,39300.0,27510.0,39300.0,39300.0,39300.0,39300.0,27510.0,39300.0,39300.0
39400.0,39400.0,27580.0,39400.0,39400.0,39400.0,39400.0,27580.0,39400.0,39400.0
39500.0,39500.0,27650.0,39500.0,39500.0,39500.0,39500.0,27650.0,39500.0,39500.0
39600.0,39600.0,27720.0,39600.0,39600.0,39600.0,39600.0,27720.0,39600.0,39600.0
39700.0,39700.0,27790.0,39700.0,39700.0,39700.0,39700.0,27790.0,39700.0,39700.0
39800.0,39800.0,27860.0,39800.0,39800.0,39800.0,39800.0,27860.0,39800.0,39800.0
39900.0,39900.0,27930.0,39900.0,39900.0,39900.0,39900.0,27930.0,39900.0,39900.0
40000.0,40000.0,28000.0,40000.0,40000.0,40000.0,40000.0,28000.0,40000.0,40000.0
40100.0,40100.0,28070.0,40100.0,40100.0,40100.0,40100.0,28070.0,40100.0,40100.0
40200.0,40200.0,28140.0,40200.0,40200.0,40200.0,40200.0,28140.0,40200.0,40200.0
40300.0,40300.0,28210.0,40300.0,40300.0,40300.0,40300.0,28210.0,40300.0,40300.0
40400.0,40400.0,28280.0,40400.0,40400.0,40400.0,40400.0,28280.0,40400.0,40400.0
40500.0,40500.0,28350.0,40500.0,40500.0,40500.0,40500.0,28350.0,40500.0,40500.0
40600.0,40600.0,28420.0,40600.0,40600.0,40600.0,40600.0,28420.0,40600.0,40600.0
40700.0,40700.0,28490.0,40700.0,40700.0,40700.0,40700.0,28490.0,40700.0,40700.0
40800.0,40800.0,28560.0,40800.0,40800.0,40800.0,40800.0,28560.0,40800.0,40800.0
40900.0,40900.0,28630.0,40900.0,40900.0,40900.0,40900.0,28630.0,40900.0,40900.0
41000.0,41000.0,28700.0,41000.0,41000.0,41000.0,41000.0,28700.0,41000.0,41000.0
41100.0,41100.0,28770.0,41100.0,41100.0,41100.0,41100.0,28770.0,41100.0,41100.0
41200.0,41200.0,28840.0,41200.0,41200.0,41200.0,41200.0,28840.0,41200.0,41200.0
41300.0,41300.0,28910.0,41300.0,41300.0,41300.0,41300.0,28910.0,41300.0,41300.0
41400.0,41400.0,28980.0,41400.0,41400.0,41400.0,41400.0,28980.0,41400.0,41400.0
41500.0,41500.0,29050.0,41500.0,41500.0,41500.0,41500.0,29050.0,41500.0,41500.0
41600.0,41600.0,29120.0,41600.0,41600.0,41600.0,41600.0,29120.0,41600.0,41600.0
41700.0,41700.0,29190.0,41700.0,41700.0,41700.0,41700.0,29190.0,41700.0,41700.0
41800.0,41800.0,29260.0,41800.0,41800.0,41800.0,41800.0,29260.0,41800.0,41800.0
41900.0,41900.0,29330.0,41900.0,41900.0,41900.0,41900.0,29330.0,41900.0,41900.0
42000.0,42000.0,29400.0,42000.0,42000.0,42000.0,42000.0,29400.0,42000.0,42000.0
42100.0,42100.0,29470.0,42100.0,42100.0,42100.0,42100.0,29470.0,42100.0,42100.0
42200.0,42200.0,29540.0,42200.0,42200.0,42200.0,42200.0,29540.0,42200.0,42200.0
42300.0,42300.0,29610.0,42300.0,42300.0,42300.0,42300.0,29610.0,42300.0,42300.0
42400.0,42400.0,29680.0,42400.0,42400.0,42400.0,42400.0,29680.0,42400.0,42400.0
42500.0,42500.0,29750.0,42500.0,42500.0,42500.0,42500.0,29750.0,42500.0,42500.0
42600.0,42600.0,29820.0,42600.0,42600.0,42600.0,42600.0,29820.0,42600.0,42600.0
42700.0,42700.0,29890.0,42700.0,42700.0,42700.0,42700.0,29890.0,42700.0,42700.0
42800.0,42800.0,29960.0,42800.0,42800.0,42800.0,42800.0,29960.0,42800.0,42800.0
42900.0,42900.0,30030.0,42900.0,42900.0,42900.0,42900.0,30030.0,42900.0,42900.0
43000.0,43000.0,30100.0,43000.0,43000.0,43000.0,43000.0,30100.0,43000.0,43000.0
43100.0,43100.0,30170.0,43100.0,43100.0,43100.0,43100.0,30170.0,43100.0,43100.0
43200.0,43200.0,30240.0,43200.0,43200.0,43200.0,43200.0,30240.0,43200.0,43200.0
43300.0,43300.0,30310.0,43300.0,43300.0,43300.0,43300.0,30310.0,43300.0,43300.0
43400.0,43400.0,30380.0,43400.0,43400.0,43400.0,43400.0,30380.0,43400.0,43400.0
43500.0,43500.0,30450.0,43500.0,43500.0,43500.0,43500.0,30450.0,43500.0,43500.0
43600.0,43600.0,30520.0,43600.0,43600.0,43600.0,43600.0,30520.0,43600.0,43600.0
43700.0,43700.0,30590.0,43700.0,43700.0,43700.0,43700.0,30590.0,43700.0,43700.0
43800.0,43800.0,30660.0,43800.0,43800.0,43800.0,43800.0,30660.0,43800.0,43800.0
43900.0,43900.0,30730.0,43900.0,43900.0,43900.0,43900.0,30730.0,43900.0,43900.0
44000.0,44000.0,30800.0,44000.0,44000.0,44000.0,44000.0,30800.0,44000.0,44000.0
44100.0,44100.0,30870.0,44100.0,44100.0,44100.0,44100.0,30870.0,44100.0,44100.0
44200.0,44200.0,30940.0,44200.0,44200.0,44200.0,44200.0,30940.0,44200.0,44200.0
44300.0,44300.0,31010.0,44300.0,44300.0,44300.0,44300.0,31010.0,44300.0,44300.0
44400.0,44400.0,31080.0,44400.0,44400.0,44400.0,44400.0,31080.0,44400.0,44400.0
44500.0,44500.0,31150.0,44500.0,44500.0,44500.0,44500.0,31150.0,44500.0,44500.0
44600.0,44600.0,31220.0,44600.0,44600.0,44600.0,44600.0,31220.0,44600.0,44600.0
44700.0,44700.0,31290.0,44700.0,44700.0,44700.0,44700.0,31290.0,44700.0,44700.0
44800.0,44800.0,31360.0,44800.0,44800.0,44800.0,44800.0,31360.0,44800.0,44800.0
44900.0,44900.0,31430.0,44900.0,44900.0,44900.0,44900.0,31430.0,44900.0,44900.0
45000.0,45000.0,31500.0,45000.0,45000.0,45000.0,45000.0,31500.0,45000.0,45000.0
45100.0,45100.0,31570.0,45100.0,45100.0,45100.0,45100.0,31570.0,45100.0,45100.0
45200.0,45200.0,31640.0,45200.0,45200.0,45200.0,45200.0,31640.0,45200.0,45200.0
45300.0,45300.0,31710.0,45300.0,45300.0,45300.0,45300.0,31710.0,45300.0,45300.0
45400.0,45400.0,31780.0,45400.0,45400.0,45400.0,45400.0,31780.0,45400.0,45400.0
45500.0,45500.0,31850.0,45500.0,45500.0,45500.0,45500.0,31850.0,45500.0,45500.0
45600.0,45600.0,31920.0,45600.0,45600.0,45600.0,45600.0,31920.0,45600.0,45600.0
45700.0,45700.0,31990.0,45700.0,45700.0,45700.0,45700.0,31990.0,45700.0,45700.0
45800.0,45800.0,32060.0,45800.0,45800.0,45800.0,45800.0,32060.0,45800.0,45800.0
45900.0,45900.0,32130.0,45900.0,45900.0,45900.0,45900.0,32130.0,45900.0,45900.0
46000.0,46000.0,32200.0,46000.0,46000.0,46000.0,46000.0,32200.0,46000.0,46000.0
46100.0,46100.0,32270.0,46100.0,46100.0,46100.0,46100.0,32270.0,46100.0,46100.0
46200.0,46200.0,32340.0,46200.0,46200.0,46200.0,46200.0,32340.0,46200.0,46200.0
46300.0,46300.0,32410.0,46300.0,46300.0,46300.0,46300.0,32410.0,46300.0,46300.0
46400.0,46400.0,32480.0,46400.0,46400.0,46400.0,46400.0,32480.0,46400.0,46400.0
46500.0,46500.0,32550.0,46500.0,46500.0,46500.0,46500.0,32550.0,46500.0,46500.0
46600.0,46600.0,32620.0,46600.0,46600.0,46600.0,46600.0,32620.0,46600.0,46600.0
46700.0,46700.0,32690.0,46700.0,46700.0,46700.0,46700.0,32690.0,46700.0,46700.0
46800.0,46800.0,32760.0,46800.0,46800.0,46800.0,46800.0,32760.0,46800.0,46800.0
46900.0,46900.0,32830.0,46900.0,46900.0,46900.0,46900.0,32830.0,46900.0,46900.0
47000.0,47000.0,32900.0,47000.0,47000.0,47000.0,47000.0,32900.0,47000.0,47000.0
47100.0,47100.0,32970.0,47100.0,47100.0,47100.0,47100.0,32970.0,47100.0,47100.0
47200.0,47200.0,33040.0,47200.0,47200.0,47200.0,47200.0,33040.0,47200.0,47200.0
47300.0,47300.0,33110.0,47300.0,47300.0,47300.0,47300.0,33110.0,47300.0,47300.0
47400.0,47400.0,33180.0,47400.0,47400.0,47400.0,47400.0,33180.0,47400.0,47400.0
47500.0,47500.0,33250.0,47500.0,47500.0,47500.0,47500.0,33250.0,47500.0,47500.0
47600.0,47600.0,33320.0,47600.0,47600.0,47600.0,47600.0,33320.0,47600.0,47600.0
47700.0,47700.0,33390.0,47700.0,47700.0,47700.0,47700.0,33390.0,47700.0,47700.0
47800.0,47800.0,33460.0,47800.0,47800.0,47800.0,47800.0,33460.0,47800.0,47800.0
47900.0,47900.0,33530.0,47900.0,47900.0,47900.0,47900.0,33530.0,47900.0,47900.0
48000.0,48000.0,33600.0,48000.0,48000.0,48000.0,48000.0,33600.0,48000.0,48000.0
48100.0,48100.0,33670.0,48100.0,48100.0,48100.0,48100.0,33670.0,48100.0,48100.0
48200.0,48200.0,33740.0,48200.0,48200.0,48200.0,48200.0,33740.0,48200.0,48200.0
48300.0,48300.0,33810.0,48300.0,48300.0,48300.0,48300.0,33810.0,48300.0,48300.0
48400.0,48400.0,33880.0,48400.0,48400.0,48400.0,48400.0,33880.0,48400.0,48400.0
48500.0,48500.0,33950.0,48500.0,48500.0,48500.0,48500.0,33950.0,48500.0,48500.0
48600.0,48600.0,34020.0,48600.0,48600.0,48600.0,48600.0,34020.0,48600.0,48600.0
48700.0,48700.0,34090.0,48700.0,48700.0,48700.0,48700.0,34090.0,48700.0,48700.0
48800.0,48800.0,34160.0,48800.0,48800.0,48800.0,48800.0,34160.0,48800.0,48800.0
48900.0,48900.0,34230.0,48900.0,48900.0,48900.0,48900.0,34230.0,48900.0,48900.0
49000.0,49000.0,34300.0,49000.0,49000.0,49000.0,49000.0,34300.0,49000.0,49000.0
49100.0,49100.0,34370.0,49100.0,49100.0,49100.0,49100.0,34370.0,49100.0,49100.0
49200.0,49200.0,34440.0,49200.0,49200.0,49200.0,49200.0,34440.0,49200.0,49200.0
49300.0,49300.0,34510.0,49300.0,49300.0,49300.0,49300.0,34510.0,49300.0,49300.0
49400.0,49400.0,34580.0,49400.0,49400.0,49400.0,49400.0,34580.0,49400.0,49400.0
49500.0,49500.0,34650.0,49500.0,49500.0,49500.0,49500.0,34650.0,49500.0,49500.0
49600.0,49600.0,34720.0,49600.0,49600.0,49600.0,49600.0,34720.0,49600.0,49600.0
49700.0,49700.0,34790.0,49700.0,49700.0,49700.0,49700.0,34790.0,49700.0,49700.0
49800.0,49800.0,34860.0,49800.0,49800.0,49800.0,49800.0,34860.0,49800.0,49800.0
49900.0,49900.0,34930.0,49900.0,49900.0,49900.0,49900.0,34930.0,49900.0,49900.0
50000.0,50000.0,35000.0,50000.0,50000.0,50000.0,50000.0,35000.0,50000.0,50000.0
50100.0,50100.0,35070.0,50100.0,50100.0,50100.0,50100.0,35070.0,50100.0,50100.0
50200.0,50200.0,35140.0,50200.0,50200.0,50200.0,50200.0,35140.0,50200.0,50200.0
50300.0,50300.0,35210.0,50300.0,50300.0,50300.0,50300.0,35210.0,50300.0,50300.0
50400.0,50400.0,35280.0,50400.0,50400.0,50400.0,50400.0,35280.0,50400.0,50400.0
50500.0,50500.0,35350.0,50500.0,50500.0,50500.0,50500.0,35350.0,50500.0,50500.0
50600.0,50600.0,35420.0,50600.0,50600.0,50600.0,50600.0,35420.0,50600.0,50600.0
50700.0,50700.0,35490.0,50700.0,50700.0,50700.0,50700.0,35490.0,50700.0,50700.0
50800.0,50800.0,35560.0,50800.0,50800.0,50800.0,50800.0,35560.0,50800.0,50800.0
50900.0,50900.0,35630.0,50900.0,50900.0,50900.0,50900.0,35630.0,50900.0,50900.0
51000.0,51000.0,35700.0,51000.0,51000.0,51000.0,51000.0,35700.0,51000.0,51000.0
51100.0,51100.0,35770.0,51100.0,51100.0,51100.0,51100.0,35770.0,51100.0,51100.0
51200.0,51200.0,35840.0,51200.0,51200.0,51200.0,51200.0,35840.0,51200.0,51200.0
51300.0,51300.0,35910.0,51300.0,51300.0,51300.0,51300.0,35910.0,51300.0,51300.0
51400.0,51400.0,35980.0,51400.0,51400.0,51400.0,51400.0,35980.0,51400.0,51400.0
51500.0,51500.0,36050.0,51500.0,51500.0,51500.0,51500.0,36050.0,51500.0,51500.0
51600.0,51600.0,36120.0,51600.0,51600.0,51600.0,51600.0,36120.0,51600.0,51600.0
51700.0,51700.0,36190.0,51700.0,51700.0,51700.0,51700.0,36190.0,51700.0,51700.0
51800.0,51800.0,36260.0,51800.0,51800.0,51800.0,51800.0,36260.0,51800.0,51800.0
51900.0,51900.0,36330.0,51900.0,51900.0,51900.0,51900.0,36330.0,51900.0,51900.0
52000.0,52000.0,36400.0,52000.0,52000.0,52000.0,52000.0,36400.0,52000.0,52000.0
52100.0,52100.0,36470.0,52100.0,52100.0,52100.0,52100.0,36470.0,52100.0,52100.0
52200.0,52200.0,36540.0,52200.0,52200.0,52200.0,52200.0,36540.0,52200.0,52200.0
52300.0,52300.0,36610.0,52300.0,52300.0,52300.0,52300.0,36610.0,52300.0,52300.0
52400.0,52400.0,36680.0,52400.0,52400.0,52400.0,52400.0,36680.0,52400.0,52400.0
52500.0,52500.0,36750.0,52500.0,52500.0,52500.0,52500.0,36750.0,52500.0,52500.0
52600.0,52600.0,36820.0,52600.0,52600.0,52600.0,52600.0,36820.0,52600.0,52600.0
52700.0,52700.0,36890.0,52700.0,52700.0,52700.0,52700.0,36890.0,52700.0,52700.0
52800.0,52800.0,36960.0,52800.0,52800.0,52800.0,52800.0,36960.0,52800.0,52800.0
52900.0,52900.0,37030.0,52900.0,52900.0,52900.0,52900.0,37030.0,52900.0,52900.0
53000.0,53000.0,37100.0,53000.0,53000.0,53000.0,53000.0,37100.0,53000.0,53000.0
53100.0,53100.0,37170.0,53100.0,53100.0,53100.0,53100.0,37170.0,53100.0,53100.0
53200.0,53200.0,37240.0,53200.0,53200.0,53200.0,53200.0,37240.0,53200.0,53200.0
53300.0,53300.0,37310.0,53300.0,53300.0,53300.0,53300.0,37310.0,53300.0,53300.0
53400.0,53400.0,37380.0,53400.0,53400.0,53400.0,53400.0,37380.0,53400.0,53400.0
53500.0,53500.0,37450.0,53500.0,53500.0,53500.0,53500.0,37450.0,53500.0,53500.0
53600.0,53600.0,37520.0,53600.0,53600.0,53600.0,53600.0,37520.0,53600.0,53600.0
53700.0,53700.0,37590.0,53700.0,53700.0,53700.0,53700.0,37590.0,53700.0,53700.0
53800.0,53800.0,37660.0,53800.0,53800.0,53800.0,53800.0,37660.0,53800.0,53800.0
53900.0,53900.0,37730.0,53900.0,53900.0,53900.0,53900.0,37730.0,53900.0,53900.0
54000.0,54000.0,37800.0,54000.0,54000.0,54000.0,54000.0,37800.0,54000.0,54000.0
54100.0,54100.0,37870.0,54100.0,54100.0,54100.0,54100.0,37870.0,54100.0,54100.0
54200.0,54200.0,37940.0,54200.0,54200.0,54200.0,54200.0,37940.0,54200.0,54200.0
54300.0,54300.0,38010.0,54300.0,54300.0,54300.0,54300.0,38010.0,54300.0,54300.0
54400.0,54400.0,38080.0,54400.0,54400.0,54400.0,54400.0,38080.0,54400.0,54400.0
54500.0,54500.0,38150.0,54500.0,54500.0,54500.0,54500.0,38150.0,54500.0,54500.0
54600.0,54600.0,38220.0,54600.0,54600.0,54600.0,54600.0,38220.0,54600.0,54600.0
54700.0,54700.0,38290.0,54700.0,54700.0,54700.0,54700.0,38290.0,54700.0,54700.0
54800.0,54800.0,38360.0,54800.0,54800.0,54800.0,54800.0,38360.0,54800.0,54800.0
54900.0,54900.0,38430.0,54900.0,54900.0,54900.0,54900.0,38430.0,54900.0,54900.0
55000.0,55000.0,38500.0,55000.0,55000.0,55000.0,55000.0,38500.0,55000.0,55000.0
55100.0,55100.0,38570.0,55100.0,55100.0,55100.0,55100.0,38570.0,55100.0,55100.0
55200.0,55200.0,38640.0,55200.0,55200.0,55200.0,55200.0,38640.0,55200.0,55200.0
55300.0,55300.0,38710.0,55300.0,55300.0,55300.0,55300.0,38710.0,55300.0,55300.0
55400.0,55400.0,38780.0,55400.0,55400.0,55400.0,55400.0,38780.0,55400.0,55400.0
55500.0,55500.0,38850.0,55500.0,55500.0,55500.0,55500.0,38850.0,55500.0,55500.0
55600.0,55600.0,38920.0,55600.0,55600.0,55600.0,55600.0,38920.0,55600.0,55600.0
